Name,College,Degree_Branch,Ratings,Heading,Review
Student (Anonymous),Indian Institute of Information Technology - [IIIT],"B.Tech, Computer Science and Engineering",8.9,Everything you wanna know,"The techno-cultural fest ""enugma' happen in the first or 2nd week of November. last year we really enjoyed this fest and keenly waiting for the next year to celebrate with you guys. About the library- there is a library in our college where various types of books are kept .library is having a large collection of books. There are clubs for everything in our college. either sports-related or any technology-related work.
you can visit enyugma site of our college which is made by the student body itself."
Yashav,National Institute of Technology - [NIT],"B.Tech, Electrical Engineering",7.2,Beauty of NiT Hamirpur,"Life in NiT Hamirpur is way too good. Greenery all around. 
NiT Hamirpur's annual college fest Hillfair is organised in the month of November and December every year.
And technical fest Nimbus one of the greatest technical fests of North India is organised In hereby NIT Hamirpur in the month of March and April.
College classrooms are maintained and have LCD projectors  Air conditioners etc. The college has well-equipped labs with well-maintained instruments. 
The college has well maintained Library all books of the courses are available there which can be issued by students.
In Nit hamirpur sports activities are always at their peak. Here are every sports intercollege competitions are held. 
To keep college life enjoyable and fun there are different clubs and societies run by Students in college. Pravah is dramatic club of nit hamirpur 
Fashp fashion club, Rythmeze is a dance  club 
And many more clubs are here."
Afzal,SRM University Sikkim,"BCA, General",7.2,About SRM SIKKIM,I have interstate in it and software development so i choose this course. The faculty of this college is very polite. All the faculty are well qualified and good teaching experience but the only thing is most the faculty are from South india so there way of speaking is a quite difficult for the north indians.
Student (Anonymous),Shaheed Sukhdev College of Business Studies - [SSCBS],"BMS, General",5.5,SSCBS: In a Nutshell,"I took Bachelor of Management Studies (BMS) as it provides a holistic view of management. It can also be considered as Junior MBA as many subjects are similar in BMS & MBA. 
Faculty to student ratio is 1:60. 
The faculty is nice and uses PPT for better understanding.
Term exams take place according to the cycle of DU examinations."
Jatin Dabas,Guru Gobind Singh Indraprastha University - [GGSIPU],"BBA, General",8.4,Gitarattan International Business School (IPU),20000 is the university Fee that has to be paid annually.  10000 is the security deposit which is one time deposit and you can get it back after your college ending. The fees of every college are different in IPU in my college the 1st Year total fees were 140000. My college has given opportunities for many scholarship programs
Taniya,Netaji Subhas University of Technology - [NSUT],"B.Tech, Computer Engineering",8.5,THE UNFILTERED REVIEW,"Moksha is the annual fest, it is a grand event conducted in the month of March every year. We receive good sponsorship, with a large footfall each year. Big artists grace the occasion.
We have winter sports and an annual sports meet.
The library is a two-storey building with many books and a Wi-Fi connection. Yet a lot, of course, books are not available in the library and it is open for a short period of time; it is also closed on weekends.
Classrooms are nice, spacious, well equipped, and with a proper security system.
We have a gym, a TT room and a badminton court with a football, basketball court and a race track.
A lot of social groups and communities are there, tech and nontech."
Ayush Behal,Dr BR Ambedkar National Institute of Technology - [NIT],"B.Tech, Textile Technology",8.2,Student review of NIT Jalandhar,"I choose this course because I am deeply interested in forming designs and someday, I want to establish my own brand 
the faculty is interactive but strict and they don't accept any excuse at the student's end to maintain a good reputation and maintain the 75% attendance.
the professors are fairly qualified and have very interesting teaching methods but they require some contribution at the student's end
the examination marks distribution criteria are fairly simple. Firstly you have 2 minors (each of 20 marks)(happens every 40 days or so), then you have an end sem (50 marks) and the rest 10 marks are in the hands of the professor tutoring the course."
YASH SHARMA,SS Jain Subodh PG College,,8.0,My college ss jain subodh p.g college jaipur,"I love accountancy that's why I choose this course. In this course, the faculty-to-student ratio is 1:60 mainly most of the faculty are Ph.D. scholars from renowned institutions with their own research and specialization in a particular field. 
The exams are on a semester basis with monthly assessments with a medium difficulty level. If you attend all the lectures and follow the instructions from the faculty then it's not difficult to pass the exam."
Yash Vardhan,IIT Delhi - Indian Institute of Technology [IITD],"B.Tech, Biotechnology And Biochemical Engineering",7.2,My review for IIT Delhi,Students here also get the benefits of excellent internship opportunities both paid and unpaid or research interns both in Indian and foreign colleges. Min. stipend for paid internships is 30k per month which goes to a maximum of about 17 lakhs offered by Optiver for the year 2023. Although the CGPA required for such highly paying internships is quite high (Obviously).
Bhavishya Gautam,Netaji Subhas University of Technology - [NSUT],"B.Tech, Electronics and Communication Engineering-Internet of Things",6.5,JUST MY OPINION,"Ece is somewhat easy for those who love circuits, diodes, and all which helps us to understand modern technology better. The same goes for me, that's why I chose this branch and course.
Faculty to student ratio is quite nice here even in the first year.
Our faculty is mostly Ph.D. and highly qualified.
Term exams are held every mid of semester and at the end of the semester. Some class tests are also there.
Exams are easy to pass even if you study a few days before but you have to study regularly to score well."
Student (Anonymous),KLE Technological University,"BE, Electronics & Communication Engineering",9.2,The Elite,"I must say it is one of the best universities.
The reason to choose this course: E&C is one of the best branches because if you compare it with other branches some branches teach only about programming they don't have any hardware knowledge, and some branches teach only about hardware. But in e&c you will learn both programs as well as hardware.
In this college you will get one of the best faculties, best in the sense they too supportive and encourage you to do something great,
The faculty-student ratio may be for every 10 to 15 students one faculty is there.
Most of the faculties have the PhD degrees with a great experience.
After every 1 and a half months, there will be an exam i.e internals, there total of 2 internals and an end sem exam.
It is not too difficult to pass the exam but yes questions will be completely application based, but a student can pass easily."
Student (Anonymous),Indian Institute of Information Technology - [IIIT],"B.Tech, Computer Science and Engineering",8.9,Everything you wanna know,"The techno-cultural fest ""enugma' happen in the first or 2nd week of November. last year we really enjoyed this fest and keenly waiting for the next year to celebrate with you guys. About the library- there is a library in our college where various types of books are kept .library is having a large collection of books. There are clubs for everything in our college. either sports-related or any technology-related work.
you can visit enyugma site of our college which is made by the student body itself."
Yashav,National Institute of Technology - [NIT],"B.Tech, Electrical Engineering",7.2,Beauty of NiT Hamirpur,"Life in NiT Hamirpur is way too good. Greenery all around. 
NiT Hamirpur's annual college fest Hillfair is organised in the month of November and December every year.
And technical fest Nimbus one of the greatest technical fests of North India is organised In hereby NIT Hamirpur in the month of March and April.
College classrooms are maintained and have LCD projectors  Air conditioners etc. The college has well-equipped labs with well-maintained instruments. 
The college has well maintained Library all books of the courses are available there which can be issued by students.
In Nit hamirpur sports activities are always at their peak. Here are every sports intercollege competitions are held. 
To keep college life enjoyable and fun there are different clubs and societies run by Students in college. Pravah is dramatic club of nit hamirpur 
Fashp fashion club, Rythmeze is a dance  club 
And many more clubs are here."
Afzal,SRM University Sikkim,"BCA, General",7.2,About SRM SIKKIM,I have interstate in it and software development so i choose this course. The faculty of this college is very polite. All the faculty are well qualified and good teaching experience but the only thing is most the faculty are from South india so there way of speaking is a quite difficult for the north indians.
Student (Anonymous),Shaheed Sukhdev College of Business Studies - [SSCBS],"BMS, General",5.5,SSCBS: In a Nutshell,"I took Bachelor of Management Studies (BMS) as it provides a holistic view of management. It can also be considered as Junior MBA as many subjects are similar in BMS & MBA. 
Faculty to student ratio is 1:60. 
The faculty is nice and uses PPT for better understanding.
Term exams take place according to the cycle of DU examinations."
Jatin Dabas,Guru Gobind Singh Indraprastha University - [GGSIPU],"BBA, General",8.4,Gitarattan International Business School (IPU),20000 is the university Fee that has to be paid annually.  10000 is the security deposit which is one time deposit and you can get it back after your college ending. The fees of every college are different in IPU in my college the 1st Year total fees were 140000. My college has given opportunities for many scholarship programs
Taniya,Netaji Subhas University of Technology - [NSUT],"B.Tech, Computer Engineering",8.5,THE UNFILTERED REVIEW,"Moksha is the annual fest, it is a grand event conducted in the month of March every year. We receive good sponsorship, with a large footfall each year. Big artists grace the occasion.
We have winter sports and an annual sports meet.
The library is a two-storey building with many books and a Wi-Fi connection. Yet a lot, of course, books are not available in the library and it is open for a short period of time; it is also closed on weekends.
Classrooms are nice, spacious, well equipped, and with a proper security system.
We have a gym, a TT room and a badminton court with a football, basketball court and a race track.
A lot of social groups and communities are there, tech and nontech."
Ayush Behal,Dr BR Ambedkar National Institute of Technology - [NIT],"B.Tech, Textile Technology",8.2,Student review of NIT Jalandhar,"I choose this course because I am deeply interested in forming designs and someday, I want to establish my own brand 
the faculty is interactive but strict and they don't accept any excuse at the student's end to maintain a good reputation and maintain the 75% attendance.
the professors are fairly qualified and have very interesting teaching methods but they require some contribution at the student's end
the examination marks distribution criteria are fairly simple. Firstly you have 2 minors (each of 20 marks)(happens every 40 days or so), then you have an end sem (50 marks) and the rest 10 marks are in the hands of the professor tutoring the course."
YASH SHARMA,SS Jain Subodh PG College,,8.0,My college ss jain subodh p.g college jaipur,"I love accountancy that's why I choose this course. In this course, the faculty-to-student ratio is 1:60 mainly most of the faculty are Ph.D. scholars from renowned institutions with their own research and specialization in a particular field. 
The exams are on a semester basis with monthly assessments with a medium difficulty level. If you attend all the lectures and follow the instructions from the faculty then it's not difficult to pass the exam."
Yash Vardhan,IIT Delhi - Indian Institute of Technology [IITD],"B.Tech, Biotechnology And Biochemical Engineering",7.2,My review for IIT Delhi,Students here also get the benefits of excellent internship opportunities both paid and unpaid or research interns both in Indian and foreign colleges. Min. stipend for paid internships is 30k per month which goes to a maximum of about 17 lakhs offered by Optiver for the year 2023. Although the CGPA required for such highly paying internships is quite high (Obviously).
Bhavishya Gautam,Netaji Subhas University of Technology - [NSUT],"B.Tech, Electronics and Communication Engineering-Internet of Things",6.5,JUST MY OPINION,"Ece is somewhat easy for those who love circuits, diodes, and all which helps us to understand modern technology better. The same goes for me, that's why I chose this branch and course.
Faculty to student ratio is quite nice here even in the first year.
Our faculty is mostly Ph.D. and highly qualified.
Term exams are held every mid of semester and at the end of the semester. Some class tests are also there.
Exams are easy to pass even if you study a few days before but you have to study regularly to score well."
Basavaraja Shettar,"University BDT College of Engineering, Visvesvaraya Technological University - [UBDTCE]","BE, Electrical And Electronics Engineering",9.3,Review,"The placement was awesome for the last 5 years. The placement faculty team walls trying to help us to get a good placement in the biggest MNC companies like Infosys, TCS, and so on. In this college maximum package was around 20 LPA. 10 out of 7 students will get placements."
Manika Sharma,Netaji Subhas University of Technology - [NSUT],"BBA, General",9.8,Nsut the best,"I choose Bba because it is a professional degree and also it provides a good opportunity for management students 
The faculty members Are awesome at nsut 
Everyone is very helpful 
There are 2 sections in Bba each of which has 60 students 
Most of the faculty members are phd and have completed their education from a reputed institution 
There are 2 exams every semester 
Mid-term and end Sem 
The difficulty level is low-medium and everyone can pass 
CT is conducted regularly"
Lokesh Ranjan,Dr BR Ambedkar National Institute of Technology - [NIT],"B.Tech, Textile Technology",7.3,NIT Jalandhar in brief,The annual fest that is held is Utkansh while the tech fest held is techniti .various institutes of the countries take part in both of the events. There are multiple clubs in the institute where extracurricular activities and sports are being conducted. One of the clubs I found interesting is prayas run by students of our institute which teaches underprivileged kids. Glad to inform you that one of my batchmates was a prayas student so contributing to bringing a change. Classrooms are very good with centralized cooling and cushion chairs. There are smart boards and projectors which can be used as per need.
Student (Anonymous),Vellore Institute of Technology - [VIT University],"B.Tech, Electrical And Electronics Engineering",8.5,VIT in nutshells,"Basically, I have heard about this course from my friends and relatives. It's a deemed university. In vit there are approx 2k professors with great knowledge, most of them are P.hd in their subjects. They explain the teachings very well even though in online classes. They give us regular assignments based on our learnings and explain to them to correct our mistakes. In each semester we have 2 midterms referred to as CAT 1 and CAT 2 and an end sem. Each semester takes a time period of about 5  months. In vit if we are not able to understand the material given by faculty then there are options that we have access to all the material of other faculties too."
Aishwarya,NBN Sinhgad School of Engineering - [NBNSSOE],"BE, Computer Engineering",8.5,Nbn Sinhgad School of Engineering,"All the faculty members are quite friendly and helpful. Apart from your curriculum, they are very helpful in different aspects also. Some of the faculty are really intelligent and good at teaching while few of them are not that good at teaching."
Arpita Arora,Netaji Subhas University of Technology - [NSUT],"B.Tech, Computer Engineering",9.4,Overall Great Experience,"I chose this course because I am passionate about Computer Science and Coding. The faculty over here is hardworking and dedicated. Regular class tests are conducted and assignments are provided, which help the student to recognize his/her weak areas and improve accordingly. 
The difficulty level of the exam is moderate. However, to secure a good percentile, and to grab a placement in the top tech companies, one has to be attentive during lectures as well as a high amount of self-study."
GARGI UPADHYAY,Netaji Subhas University of Technology - [NSUT],"BBA, General",7.2,Internship opportunities,"You will have an amazing life here at NSUT. The campus is huge, flushed with greenery and offers a picturesque environment with peacocks roaming around.
Apart from the studies, the college offers various extracurricular activites as well. You can choose among many socities according to your interest. There are societies for dance, music, drama, fashion, debating etc"
Mukul Lohchab,Netaji Subhas University of Technology - [NSUT],"BBA, General",8.6,Nice college,"I will conduct the annual fest in march and I will conduct a tech fest after mid sem or in February. 
I don't know about books and journals in the library because I went library very less. The classroom was awesome and so digital and ac room was. There are different sorts and many other events on campus like different societies conducting different activities for students and for fun. Crossed link in nsut which conducts many activities for social groups."
Aakash Agrahari,Jain University - [JU],"B.Tech, Computer Science and Engineering",7.2,"Review on Jain University, Banglore","The curriculum is a bit good but they need to improve in some areas. They have kept 3 languages in a year which they can change and can focus on a specific language every year. In every class, there is a good bunch of students around 60-70. The teachers are good but sometimes they took the course at too much pace which makes us a bit difficult to catch up. We have tests every week and the final exam after 2 months."
Manu Raj,Lovely Professional University - [LPU],"B.Tech, Computer Science and Engineering",6.7,Fact About LPU,"I have chosen the Btech CSE course as I have a very good interest in computers and technology. The faculty and Student ratio is also very good.
Most Faculty are Ph.D. holders and have good teaching experience.
Exams are very often. In a semester we have a lot of exams Including a CA, mid-term, End term, A lot of practical's, etc."
Manu sainj,Institute of Engineering and Technology - [IET],"B.Tech, Computer Science and Engineering",10.0,MERA COLLEGE.,"Campus life is too amazing. Sports and study are equally done with full spirit. Fest is also performed from time to time. The library is also available all books are available there. The classrooms are also too good. Sports are also held as the new sports complex is ready.
Clubs are also there for singing, sports, coding, dancing, etc."
Adit Kumar,Netaji Subhas University of Technology - [NSUT],"B.Tech, Electronics & Communication Engineering",8.6,College Doubt,"My course is electronics and communication engineering with Artificial intelligence and machine learning (ECAM).
In my course, we learned about Ai, Ml, microprocessors, communication engineering, and electronics. The faculty of this course is very nice and the way they teach is also good and they use real-life problems or situations to solve problem."
Priyanka Sahoo,Kalinga Institute of Industrial Technology - [KIIT],"B.Tech, Computer Science and Engineering",9.0,Priyanka review for kiit.,Kiit provides you with one of the best placements. The average package for 2023 is around 8.5lpa and more than 1000 students got a package between 10 lacs to 15 lacs in their dream company. Kiit says it has a 100 percent placement but around 95 percent definitely get placed.
BIDYASAGAR JENA,Government Autonomous College,"B.Sc {Hons.}, Physics",8.5,college life in phulabani,"Every year in college they conducted annual athletes' meet and annual functions also conducted every month in every department seminar program which is much more useful for all students.
all classrooms are decorated with a projector for digital teaching which was given during RUSA Programme 2013 by the education department.
also, principals have created many groups for students .and social groups by students are useful for their studies.
and college has its own website where students can see their results, and important notifications, and also deposit their fees for both college and hostels."
Manish kuamr,Netaji Subhas University of Technology - [NSUT],"B.Tech, Electronics & Communication Engineering",9.5,Give my best to rock moksha ????????????,"Certainly, I want cse branch but my rank in jee mains is 28k so I got ece now I realize ece branch is good. Especially in our college nsut placement of ece branch is very good. In our college many teachers are highly qualified such as op thankur of the physics department is Highly qualified and many teachers are highly qualified. The teaching methods of the teacher are best .timing of the exam is good so no issue here."
Piyush,G L Bajaj Institute of Technology and Management,"B.Tech, Computer Science and Engineering",8.2,gl bajaj compus,"I am choosing this course because. I want to work in the software and web development field. It helps both for graduation and I am also working on the field in which I want to work.
The faculty-student ratio is 1:30 means 1400 students for 50 teachers.
faculty have the best experience and also teachers were Ph.D. holders or B.Tech completed from vit, nit. Faculty have the best teaching experience and many tecnic for learning and may ai machine teach how to use.
Three exams were taken by the college per semester for internal marks and the last university exam was taken by AKTU also difficulty level is high in comparison to the university exam but it helps for preparation."
LAKSHITA TIWARI,Netaji Subhas University of Technology - [NSUT],"BBA, General",10.0,Very goodd,"The college life is very good there is a lot of greenery and the infrastructure is excellent....there are many fest organizations by college like moksha. 
Various books are available in the library. 
There are various tournaments organized by the sports department. 
Various societies are available in college like ashamed, Mirage."
KISHAN KUMAR,Netaji Subhas University of Technology - [NSUT],"MBA, Innovation, Entrepreneurship and Venture Development",7.7,College with Best ROI,"The exam is based on semester there are two semesters in one year and this is two-year degree program and four semesters in four year exams are of very good quality you will get cgpa after every exam
Placement job opportunities are excellent here with placements soaring up to 1.4 crores per a annum about 9 companies come on campus for placements and almost all students get placed.
Google, facebook come to intern students in this college, in my opinion it is best college in delhi to become an computer engineer.
The faculty of this college is very nice and educated. all the teachers are p.hd degree holders from reputed colleges of the countries. to name some of them are the Indian institute of science, Bangalore, and the Indian institute of technology, Bombay. hence the faculty is really very good.
Our college is residential and students can get accommodation facilities at the college hostel for which the annual fee is around INR 50,000(single). the infrastructure of the rooms is built i"
Rahul Panwar,DIT University - [DIT],"B.Sc {Hons.}, Physics",8.0,Very Good College,"I Love To Study Physics From Class 11 and wanted To Excel in it 
Faculty Are More than Enough as Compared to students
Every Professor Is PhD and The Teaching is excellent
In One Semester Exam Happens Two Times One mid-term and second end-term, And Quite Easy to pass if you study Regularly"
Student (Anonymous),Dr BR Ambedkar National Institute of Technology - [NIT],"B.Tech, Textile Technology",8.0,All about the NIT Jalandhar,"May fest organised on the campus like Janmashtami , Navratri Dandiya night, kaipoche, Technit(3 days in February ) and biggest festival of nit Jalandhar is utkansh ( most probably in  March) and their are many clubs like Cerimnlze dance club
SI dance club
Bhawre comedy club
Kalakar club
Literary club
TCA ( fest organise club)
bhangra club
Rajbhasha club
Prayas (social clubs)
Or many tech or non-tech and  culture clubs 
Biggest library and study room are their most of the   books or journals are,
All sports also like basketball cricket match club, badminton, table tennis, or chess etc. Hightak jim also  with the new modern instruments"
Avanish Mishra,United College of Engineering & Research - [UCER],"B.Tech, Electrical Engineering",10.0,Apna College ????,"In this college there are annual tech fest are conducted to improve and understand new technology. 
On a college campus, there are libraries for students.
In sports and extracurricular activities the college Play very good roles."
Kishan Nayak K,Manipal Institute of Technology - [MIT],"B.Tech, Computer Science and Engineering",9.0,MIT Manipal is a great place to Explore into the Innovative world,"Techtatva is the annual tech fest which takes place every odd semester. And Revels is a cultural fest which takes place every even semester. Both of them are well organized and have platforms for all kinds of activities with great exposure. Apart from these, we have around 100 student clubs which include technical, non-technical, and student projects. Also, the college encourages research activities, and entrepreneurship. The library of MIT is World Class and will give me peace of mind. All kinds of books and journals are available here. Also, it has a Digital library. We have grounds for all the sports and have access to Endpoint, a very huge and nice park ( also contains sports ground and running track ). Marena is a sports complex which is well known in India. Also, we have swimming pools on campus. Our students do research projects and participate in international contests. Classrooms and Laboratories are having good ambience with recording facilities."
SATYAM SINGH,Netaji Subhas University of Technology - [NSUT],"MBA, Innovation, Entrepreneurship and Venture Development",8.3,Best Campus Life,"The course curriculum is very good.
We can choose a specialisation in the 2nd semester itself.
The faculty is great and highly experienced, most of them are PhDs 
The teaching method is great.
The difficulty level of mid sem and end-sem are high."
Aman Shukla,United College of Engineering & Research - [UCER],"B.Tech, Information Technology",8.2,One of UP's top college,"The college has a central library huge and vast. A number of students can sit in a quiet and Air-conditioned environment.
There are a number of books available for courses as well the competitive exams.
There is an annual program on campus. Every year the freshers are welcomed with a party and the final year students are given a goodbye &  luck for the future.
There are many social groups and NCC on campus.
The campus includes gaming, gym & activity areas."
Aryan Singh,Netaji Subhas University of Technology - [NSUT],,9.2,NSUT: Best College,It has one of the best placements with respect to tech placement. Every year here more than 200 companies come to hire students. Placement stats are quite impressive this is what Nsut is primarily known for. Avg placement is around 25 Ipa which is quite high in comparison to other Delhi govt colleges and I believe that's nice.
Siddhant Kumar pandey,Integrated Institute of Technology - [IIT],"BCA, General",5.3,Review for integrated institute of technology is it good enough for learners?,"Eligibility is 60% or above in 12th You can find the application form on the website of use you can get admission according to your category rank if you opt for it 4. they need to speed up the admission process. I want to work and make my future in it field so that's why I opted for this course faculty are very good they are well qualified and have masters in their subjects 5. exams are very easy if you study for it
Class Size: 60
Course Fees: INR 50000 per year
Internships Opportunity 
Maruti-like companies come for training and internship and they provide 6 months of training to the student. there are certain tasks like DBMS and HTML work And many more depending on the company came for an internship"
Sanir,Netaji Subhas University of Technology - [NSUT],"B.Tech, Artificial Intelligence",8.4,Companies in nsut,Placements in nsut are the crazy maximum number of students who got placements. 2nd the year onwards companies started to come for internships. The highest package was like 1.2cr average package for cs was likely 20lakh.my plans are not decided yet after getting a degree
Ayush Suroya,Netaji Subhas University of Technology - [NSUT],"B.Tech, Artificial Intelligence",9.4,Internship opportunities,"The annual fest is the ""Moksha"" from this university is one of the biggest in North India. Almost every book related to the course/academics is available in the library with novels, encyclopaedias, biographies etc. Annually the sporting event is held twice a year as Winter sports and Summer sports. Also, there's an official college app developed by the famous society: Devcomm."
SOUMIL AGGARWAL,IIT Delhi - Indian Institute of Technology [IITD],"B.Tech, Computer Science and Engineering",6.7,IITD Review,"There is a tuition fee waiver for people with an annual family income of fewer than 5 lakhs per annum. Scholarships are also given based on merit, for example -  IITD Endowment Scholarship is given based on CGPA, and the merit list is released every semester, etc."
Sanir,Netaji Subhas University of Technology - [NSUT],"B.Tech, Artificial Intelligence",8.4,Companies in nsut,Placements in nsut are the crazy maximum number of students who got placements. 2nd the year onwards companies started to come for internships. The highest package was like 1.2cr average package for cs was likely 20lakh.my plans are not decided yet after getting a degree
Ayush Suroya,Netaji Subhas University of Technology - [NSUT],"B.Tech, Artificial Intelligence",9.4,Internship opportunities,"The annual fest is the ""Moksha"" from this university is one of the biggest in North India. Almost every book related to the course/academics is available in the library with novels, encyclopaedias, biographies etc. Annually the sporting event is held twice a year as Winter sports and Summer sports. Also, there's an official college app developed by the famous society: Devcomm."
SOUMIL AGGARWAL,IIT Delhi - Indian Institute of Technology [IITD],"B.Tech, Computer Science and Engineering",6.7,IITD Review,"There is a tuition fee waiver for people with an annual family income of fewer than 5 lakhs per annum. Scholarships are also given based on merit, for example -  IITD Endowment Scholarship is given based on CGPA, and the merit list is released every semester, etc."
Sneha Aggarwal,Netaji Subhas University of Technology - [NSUT],"B.Tech, Artificial Intelligence",9.0,Women interns!,Campus Life is awesome at nsut. Moksha and resonaz are two major fests of this college and are held in March and October respectively. The library is very big and all types of books are available. The classroom has comfortable chairs and a smart board. Sports facilities are also up to the mark
Akanksha Sonkar,Aryabhatta College,"B.Com, General",7.3,Colleges life best life,"Our College is located on the south campus, and the budget which came for the fest is not that good so they can't afford to call famous celebrities if you really wanna enjoy the DU fest you can go to the North campus.
All books are available in the library.
In classrooms, you can find projectors and all the necessary things which a student needs.
Our College performs well in sports and in curriculum activities too.
There are many societies run by students like dance society, rangmanch society, entrepreneur cell, etc."
Student (Anonymous),LJ University - [ LJU],"BE {Lateral}, Information Technology",10.0,Lj best,Engineering is a waste of scope in the future for AI and data analytics. faculty of all courses are very supportive. In every subject faculty qualification is Ph.D. There is two terms exam every year. You can ask any questions to the faculty and they will answer you within 24 hrs
Daisy Sharma,IIS (Deemed to be University) - [IISU],"B.Sc {Hons.}, Psychology",8.0,Experience at IIS (deemed to be) University,I have chosen Honours in Psychology. I chose this course as I aspire to become a neuropsychologist. There are 45 students in my class and the classroom size is big enough to accommodate the students. All my professors have a PhD in different fields of psychology and teach accordingly to their expertise. We have two semesters in a year along with two unit tests in each semester. The level of exams is moderate to difficult.
Danish,Integral University,"B.Tech, Computer Science and Engineering",10.0,Integral university is the best,"The biggest annual function of our college is festa in the of February. The library of our university is very big and very good all the books are available in the library. The amenities of our classroom are very good all the features and facilities are available. There are many types of sports played on campus. In our university there indoor and outdoor games are available like in indoor games there are chess, table tennis, carrom and in outdoor games there are cricket, football, basketball, volleyball etc. there are many types of social groups clubs and websites run by the students."
Sreeja,International Management Institute - [IMI],"PG Diploma, Human Resource Management",8.5,Beautiful life at IMI,"I haven't been because our campus is opening in a month due to covid, but based on the assessments of the seniors, it is in a posh neighbourhood with lush green surroundings and three sports arenas on the school itself for recreation. Several groups and committees are available at the college to help students improve their leadership skills and become successful businesspeople."
