Name,College,Degree_Branch,Ratings,Heading,Review
Vikas Bhatt,Dyal Singh College - [DSC],"B.Sc {Hons.}, Mathematics",9.0,MY COLLEGE REVIEW  and JOURNEY -> 2019-2022,"There are so many fests and functions held in our college.
The annual function name was AAGAAZ and it was lit.
The college issues the library cum id card which can be used to issue the books. The library is well-maintained and has proper ventilation.
Sports: The sports area is too big and the college has a basketball court, volleyball court, badminton court, football ground, and NCC ground also.
Social groups: there are so many societies and clubs in which someone can enroll like dancing, singing, drama, nukkad Natak, etc.
Meme pages and College pages: there are many social media handles that the college has like du memes, du vines, confession pages, etc."
Rishabh Kumar,Aravali College of Engineering and Management - [ACEM],"B.Tech, Computer Science and Engineering",10.0,Excellent experience,"Annual fest and different tech fest are conducted by the college. Every month new activities and events are held in the college. Our college library is present so that every book is available in the library. The classes at the college are very good and have AC facilities too. 
Different types of sports and activities are held on the campus. Different clubs are run by the head students like dance club, singing club etc"
kandivalasa niranjan,Lingayas Institute of Management and Technology - [LIMAT],"B.Tech, Electrical And Electronics Engineering",8.8,Perfect review,"From 6th semester students are eligible for campus placement with 75% of attendance and two or three backlogs
There are so many companies and made an offer to us so many electrical companies on a software basis so many software companies non IT jobs are also made an offer with us
65% of people getting placement in campus placements"
Vishal Parmar,Silver Oak College of Engineering and Technology - [SOCET],"B.Tech, Aeronautical Engineering",10.0,Student review for SilverOak University,"Students got internships from their 5th semester or 3rd year. The college provides them with different companies and students have to select the best companies for their knowledge, Understanding etc. One thing all the students have to be clear about on which project they want to work."
Swathi,"Vignan's Foundation for Science, Technology, and Research","B.Tech, Computer Science",9.8,Great place to learn,"I choose CSE in Vignan as I like coding and Programming very much. Also, the entire world now is based on computers and AI. And the best way to get into good companies or to start our own startups, Computer Science would be the best career option.
And Why Vignan,.. is because it is one of the best and most reputed colleges that have been ranked by the Government of India's NIRF 2021. And the student-faculty ratio is 13:1. Which is probably very good, due to which the classrooms are really interactive.
All the Faculty at Vignan are very well educated and are best at their teaching skills. They make the classes really interesting and give opportunities to the students to explore their knowledge."
Kashish Khivansara,NIBE The International Business College,"BBA, General",7.2,NIBE ~ spreading purity with it's practical knowledge,"Fees per year are approx. 2 lakhs but it includes a lot many things like indoor games like carrom, football, table tennis, snooker and musical instruments like flute, guitar and industrial visit and learns from leader programs. I got no scholarships.  Our college also proved a 100% guarantee of job placements."
Denish,Indian Institute of Information Technology - [IIIT],"B.Tech, Computer Science and Engineering",7.2,IIIT BHAGALPUR college review 2023,"The annual fest's name is Enyugma includes cultural and technical competitions. There is a nice Library in the college, so the availability of books is quite nice. The sports facility is not good I think there is more improvement the college has to do in that area. College is quite good and active in extracurricular activities on campus. The clubs are active and we learn a lot from seniors and the clubs we have joined."
Vedangi,Aditya Silver Oak Institute of Technology - [ASOIT],"B.Tech, Chemical Engineering",9.1,Good college,"The course curriculum is good and the faculties are very helpful and supportive.
The faculties help us with internship opportunities. The faculties explain the course in a way that is easy to understand. They also give us real-life applications and questions."
Kashish Wadhwaniya,Aditya Silver Oak Institute of Technology - [ASOIT],"B.Tech, Chemical Engineering",6.6,Aditya Silver Oak University,"Internships and placements are provided from the best possible college or companies.
The efforts of the college to bring dream companies should be noted as a growing campus. As far as I have seen, the average salary package was 7 LPA and the highest was 15lLPA."
Selsha,Kalasalingam Academy of Research and Education,"B.Tech, Agricultural Engineering",9.2,My college,"Some of the companies include TCS, cognizant, byjus, Wipro, Infosys, etc. They offer trainee jobs and also provide a stipend of 10000 per month. Projects have been done in the final semester. It was successful. Journal paper publication is getting ready."
Nihal Kr,Netaji Subhas University - [NSU],"BCA, General",7.2,NSU IS BEST,"From the 4-5 semester students are eligible for campus placements. The companies like WIPRO, COGNIZANT, TCS, CAPGEMINI etc visit our college to hire students. Eligible and talented students easily crack the placement. The highest package offered in BCA is around 4lakhs. Almost 80% of students get placed every year. The average package is 2-3 lakhs."
Nitihish Saran,SSN College of Engineering - [SSNCE],"BE, Mechanical Engineering",7.6,My experience in ssn,"I choose mechanical engineering because I am interested in the field of manufacturing and innovation. For every semester we have to complete 6 courses for which 6 faculty will be assigned. Every class has around 60 students and 2 class per year in every department. No more than 120 students will be admitted. Most of the staffs here have completed phd in their respective fields, some are pursuing them right now. The staffs are well knowledged. They follow the classic teachings methodology where they teach the subjects in class and we have to prepare for the internal and semester exams based on the teaching in class, books from library and ppts provided by staffs online. As I started during the end of covid my course started prety late and to compensate for it lot of the holidays have been removed so far till we catch up with the usual academic time table. Before exams a minimum of a week is given as study leave for self preparation and the exam toughness is moderate."
Soham Jadhav,Vishwakarma Institute of Information Technology - [VIIT],"B.Tech, Information Technology",9.0,Vishwakarma Institute of Information Technology:Perfect place for your allround development.,"The fest that is conducted once a year is Gandarva which is a cultural fest and Perception which is a technical fest that happens around the month of February. There are various clubs and every week or other week there is an event conducted by the clubs in the college. The library facilities are amazing and nearly all the books necessary are available here. The college has a good ground and has a college sports team to compete with other colleges. A sports fest is also arranged here. There are various clubs like CSI, Codechef, GeeksForGeeks, etc. The amenities in the classroom are benches, fans and projector and a podium."
Kotha sravani,Nishitha Degree College,"B.Sc, Computer Science",9.0,Little review of my favourite college,"All the students will get a scholarship and the scholarship money is added to their college tuition fees, our college provides placements where the students get the opportunity to select jobs before graduation has been completed, and after semester exams we can join the job directly.
The scholarship name is DOST-SEI merit scholarship program."
Vishwajeet Thakur,"University College of Engineering and Technology, Vinoba Bhave University - [UCET]","B.Tech, Mechanical Engineering",6.4,Good Campus and Teachers But bad placement,"Campus Life is really good. The college organises many cultural events and there are various clubs you can join and participate in the events conducted by the clubs. Students can participate in many extracurricular activities conducted by the college.
Ucet is having a large and good campus. It is well-maintained and clean. According to me, it is very good. Student, teachers, and support staff are also good. The campus is safe and it can handle the emergency also."
Siva Naga Manikanta,Silver Jubilee Government Degree College,"B.Com, General",5.8,Silver Jubilee ka kahani,"There will be two annual fest regarding freshers and farewells, one is from the college side another one is from the department side most probably this will happen in February of every year's farewell. A number of books and journals are available in the college library you can find n number of verities like Yuva times very famous news papers and journals we can get from the library. Sports and extracurricular activities are top-notch in this college. We have some social group in NSS and NCC and some blood donation groups and finally we have a silver Jubilee alumni"
Sonia Jaiswal,R.D. & S.H. National College And S.W.A. Science College,"MA, English Literature",8.0,My College Safar or suffer lol,"The campus is a place of memories. So many fests are being held at Nationals. The fest begins in December with a banger of inhouse fest Blowfest where every division of every course gets a house Akash, Jal, Prithvi, Vayu & Agni and they compete with each other in every competition. Then other fests begin which is intercollege for degree students. The fests are based on courses like BA& Bcom- Illuminati, Bmm- Cutting Chai, Bms- Techtris, Baf- Malang, and Bsc. Cs- Syntex, BA (Psychology)- Psychologist (kind of)."
Harsh Wadhwa,Thadomal Shahani Engineering College - [TSEC],"BE, Computer Engineering",9.3,GOOD IN STUDY,I have taken a course in this college that is computer engineering. the campus is good the study is very nice and the teacher and sir teach nicely if we have any doubts they clear them in one time and did no argue form i have to teach once and I will not teach any other time
Krishna Kanabar,R.D. & S.H. National College And S.W.A. Science College,"B.M.M,",10.0,My Best years at RD National.,"We have our annual college fest called Goonjj held in the month of December every year. And we also have our BMM fest Cutting Chai organized by students in February every year. Books are available for reference in our college library. The faculty teach with the help of PowerPoint presentations during our lectures, they also show us videos as & when required to facilitate the teaching-learning process. There are a number of sports competitions that students can participate in all year through. We have a Rotaract club which the students join in large numbers. The BMM department also has an in-house magazine internship in which the students collect reports of the various events conducted in the college, edit the articles and even design them in the form of our annual college magazine called Rational National. We also have a House System in which all the students are divided into 5 houses, Prithvi, Agni, Akash, Vayu and Jal through which they participate in inter-collegiate events."
Mukul Ravindra Bhagat,IIM Jammu Indian Institute of Management,,7.2,My Review of IIM Jammu,"campus life is good. currently, it is a temporary campus but in the coming months new campus will be complete and all students/faculty will shift there. most of the necessary books are available in the library. there are not many sports activities on campus."
Mahima Jain,NIBE The International Business College,"BBA, General",10.0,My experience was very good.,I chose this course because doing only normal BBA was not worth it. I wanted to know everything about all the subjects in commerce which will also be useful in my life. I also wanted practical knowledge. The faculty and the teaching method are very good. All the teachers here are professional CA and CS.
Krishna Priya,SRM Institute of Science and Technology - [SRMIST],"B.Com, General",7.0,SRM Dream University,Fees will be high a minimum of 100000 will be for every course and the best guides for the scholarship and the scholarship will be available. and good campus interviews in the final year. Many Central and State government scholarships will be available
Student (Anonymous),IIM Jammu Indian Institute of Management,,9.1,A Vibrant Place for Unforgettable Times. You'd have a great time. Trust me.,"IIM Jammu has a vibrant social life. There are various clubs and committees that students can be part of. There is also a student council, and elections are held yearly to elect various representatives. Clubs are both Academic and Non-Academic. There are various sports played; tournaments are held multiple times a year. Students represent the institute in competitions of other IIMs as well. There is an HR conclave that is held yearly and is organized by IIC. Then there is Empyrean, the Annual fest of IIM Jammu. Social life is very vibrant in IIM Jammu."
Charukesh Kannan B,"Alagappa College of Technology, Anna University - [ACT]","B.Tech, Pharmaceutical Technology",8.7,4 years Experience in ACT ANNA UNIVERSITY,"I chose this course since my interest was in pharmaceutical chemistry and basic anatomy.
Faculty-student ratio is good.
The faculty is divided into the professor, associate professor, assistant professor, teaching fellow, and lab staff. The minimum qualification of the faculty is master's degree and a maximum number of post doctorate.
For each subject, you have 2-3 internal assessments and 1 semester university exam.
The internal semester can be written, objective, seminar ppt, viva voice, assignments, etc.
The exam level is difficult but it can be easily cleared with minimum preparation. Revision of internal assessment and basic concepts is more than enough."
Rahul Kumar choudhary,Fairfield Institute of Management and Technology - [FIMT],"BA +  L.L.B,",9.8,Honest review,"Many fests are organized for eg. Freshers party, Diwali fest and etc. 
The main campus (GGIPU) also organized many fests for students and you can join it. 
A large library is available on campus. The law library is also available. 
In the law library, only law books are available. And you can issue any book in the law library. 
Big classroom available. Class size 50 students in each class. 
Sports, NCC, and NCAA are also available on the campus. 
The student portal is also available on the college website. 
Many different societies are available."
sahil,Himachal Pradesh Technical University - [HPTU],"B.Pharma {Lateral},",8.8,The journey of my graduation and enthusiasm.,The annual fest was organized very well by our faculty members and all of us also contributed some money to make some good decorations with lightening and monuments. The university organized sports meet every year in the month of March for all the energetic students.
Pavithra,SRM Institute of Science and Technology - [SRMIST],"B.Tech, Computer Science and Engineering",9.0,SRMIST _Chennai,"fee Structure is very reasonable in our college and also there are scholarships availble for the students. You just need to apply. 
1st year - 2,50,000(tution fee)+29,500(hostelfee),
2nd year - 2,50,000(tution fee)+29,500(hostelfee),
3rd year -2,50,000(tuition fee)+29,500(hostel fee),
4th year-2,50,000(tuition fee)+29,500(hostel fee)."
Baldaniya Prit Himmatbhai,IIT Guwahati - Indian Institute of Technology - [IITG],"B.Tech, Engineering Physics",8.2,Great placements and college  life,"Placements are very good in our college as they are in other IITs. The major MNCs like FAANGM companies for eg Facebook, Adobe, Apple, Microsoft, Google etc. visit our campus for placement for students. Almost 90% + of students get placed in these companies. I plan to continue the job which I get after placements."
Megha Choudhury,IIM Udaipur,"MBA, General",8.4,Overall Experience in IIM Udaipur,"IIM Udaipur has only shown an upward growth record in placement reports as well as Academics. The rigor in Acads is high, but it has a perfect balance of practical and theoretical knowledge. The courses include interesting case studies, and some mandatory certification courses within the curriculum help to boost your CV.  The batch size varies from 300-330, and the classroom size is 60-65, with a decent faculty-student ratio. All the faculties are highly qualified, and other guest faculties are from old IIMs with good experience in the industry. The teaching method is unique for everyone, the smart way of learning by keeping the core content constant but methodologies vary from section to section. There are 3 terms in each year with timely End and Midterm exams. Full Attendance is non-negotiable for the first year of the course."
Erla Mahesh,Chaitanya Bharathi Institute of Technology,"B.Tech, Electronics & Communication Engineering",9.5,My CBIT Family,"As of now, our college will celebrate the annual fest and tech fest and the month in which they are conducted is in every year as a month of January with the celebration of ""Makara Sankranti"".and we will celebrate the college day at every year. and farewell and freshers day party
We have a library in our college and lots of books available and journals in the library. We have a lot of Amenities in classrooms like more than 2 fans and lights, proper benches and tablets, and blackboards, as a comfortable environment. We have sports activities in the college also.
We have college websites groups and events."
